Machine_ID,Temperature,Run_Time,Downtime_Flag
M665,81.06430227691897,232.38420959553676,0
M666,77.45022782579144,154.96405915505693,0
M667,95.0399298858269,183.26549893581816,0
M668,53.49030191606988,87.78385323464266,0
M669,90.91506851922462,247.5155605859849,1
M670,92.4608519249763,141.9121168996044,0
M671,59.2660976759185,209.98559985307028,0
M672,76.57312405919652,466.79965207866354,0
M673,76.28559134004209,160.68487342674916,0
M674,65.92488305282178,264.21324067385143,0
M675,72.22183312409125,166.5240537722397,0
M676,68.89424154534171,127.9238658621368,0
M677,97.52270443423623,341.1668622385882,1
M678,89.35678393147461,56.40291686527983,0
M679,92.71555094994159,297.7025507802634,1
M680,87.21672064043236,52.00374289936575,0
M681,68.70948228782771,282.7596161971596,0
M682,74.75479733720226,184.70327369221576,0
M683,84.89374561227918,106.32773739872086,0
M684,67.77872191108054,147.0586643058657,0
M685,87.12998430172388,257.2065154363983,1
M686,77.59674601841866,445.1349838956565,0
M687,76.25179192450402,70.64792834355266,0
M688,87.10959968203491,110.04269741662954,0
M689,84.4426331148604,83.18423231974388,0
M690,76.3903383418092,165.81600153660384,0
M691,91.59329803364248,286.48905597083996,1
M692,69.18936672400102,76.53685677692208,0
M693,86.15935606944264,182.17833869854437,0
M694,85.93101257968384,282.03046961649915,1
M695,76.9045356068601,145.927092451311,0
M696,83.26133022242118,29.95050744174102,0
M697,67.48886423614697,203.04845631946696,0
M698,89.240270192069,328.92823798595117,1
M699,78.15097863557011,98.71877687840549,0
M700,74.7727697948096,60.32821315435717,0
M701,90.49009225836889,215.67220702417487,1
M702,72.9565630945724,218.67611529662372,0
M703,65.91538703636441,140.5294192950979,0
M704,64.43370826476097,125.95053529020157,0
M705,86.0600995134564,186.62265668115992,0
M706,67.19570647503717,97.69623801459075,0
M707,97.54794181984364,97.7856780176641,0
M708,59.18070592116278,256.37408728202513,1
M709,96.96456368290038,93.87392762253992,1
M710,82.11017467202619,62.769029560731504,0
M711,79.03286888129608,125.81218998259969,0
M712,74.5508091319105,142.367669077196,0
M713,83.9913611435207,231.22603796192763,1
M714,79.62365297575151,131.870091343463,0
M715,91.03301882016521,356.01678093854326,1
M716,81.1422764866204,191.62384395132554,0
M717,81.50301761461877,116.32534535761457,0
M718,76.36387787786144,226.38036475277303,0
M719,79.43054376278933,352.9303103005296,0
M720,83.0780176889206,252.9267518817341,1
M721,62.89831607343375,73.79441864612471,0
M722,66.51814577894287,148.9733673850607,0
M723,87.43264094022715,208.34666227692682,1
M724,81.70865438127942,247.77385238279427,0
M725,78.1601666364732,166.34699649826737,0
M726,80.18433933065393,154.31365240833608,0
M727,83.47581705361671,414.5200200234678,0
M728,74.60240319690638,254.76723621801244,1
M729,72.21695274597687,226.73189820772618,1
M730,81.95845255097682,134.90672668394566,0
M731,70.21627222384969,96.88615799248733,0
M732,84.08252755714472,228.71382951773143,0
M733,62.9741639576216,268.48025730582935,1
M734,90.29155637325644,182.7980770753919,0
M735,84.72597482413043,255.10329382248293,0
M736,82.56029734313876,258.3142945468175,0
M737,89.82690983945514,277.2369500080842,1
M738,96.65474444462576,73.02496792173423,0
M739,90.1437006501813,151.23087424818624,1
M740,61.59125768668355,235.56756686792184,0
M741,67.20423033264298,188.14021065477615,0
M742,73.75181422304321,258.7104652045298,0
M743,80.26091050210833,226.66421064998227,0
M744,85.17659020469122,44.79158791079229,0
M745,72.74256186846534,309.71734711981804,0
M746,81.86766764477078,141.20338101508062,0
M747,72.44617067646678,112.51410586211124,0
M748,73.88482197008052,304.6905568904195,1
M749,65.93338903151778,248.97925805586684,0
M750,70.76766753889096,325.5698170270207,0
M751,66.48315394383667,209.5009422141751,0
M752,70.24126747022667,150.20179921824842,0
M753,90.5364179660784,197.40725587163323,0
M754,70.50601111168056,101.38376888964984,0
M755,106.32382064837391,81.92672375116186,0
M756,84.93317900880889,129.44451779248638,0
M757,81.84836123694873,372.87104194243824,0
M758,71.41642219818786,136.67021030947873,0
M759,87.00309879408991,63.63745924532908,0
M760,74.24362173762226,168.80862554865027,0
M761,81.22009814645361,135.68973479430664,0
M762,105.60084538268795,312.47505199451757,1
M763,79.03940100275351,359.9249173710318,0
M764,91.49273326285676,146.52792431114742,1
M765,72.96823574874112,209.3994464211857,1
M766,79.65011509503039,218.25764761520836,0
M767,97.7080063563551,178.7145647900488,0
M768,73.73032942212232,162.14705758508197,0
M769,98.12448557996929,108.31801773753594,0
M770,87.07751935455475,57.2956027698184,1
M771,74.37533224105732,107.96261918688037,0
M772,86.3240773905552,175.46022572993795,0
M773,89.7255444962673,76.61873559602839,0
M774,86.21809962217196,203.90227625732874,1
M775,64.29775280109544,190.05301456999,0
M776,72.72862824175131,135.8156805547737,0
M777,77.52481364448495,158.53489071910042,0
M778,79.25566570899954,84.93376413799835,0
M779,86.20672097550678,274.80086846455924,1
M780,81.77701000933254,272.507997009301,1
M781,66.64655641289899,93.90645471954379,0
M782,83.80197851005963,95.49164554791685,0
M783,86.10585745283824,108.77236445297964,0
M784,85.5979044793104,241.36413495480653,1
M785,90.80780725554622,217.91382719427608,1
M786,88.33922154548904,302.9985882858603,1
M787,84.59180079228437,319.6593512739131,0
M788,79.29834288541353,72.34119014737601,0
M789,63.39039066484008,237.10863441334723,0
M790,84.29618219132585,313.42608823342954,1
M791,82.07687687163111,153.17194144458404,0
M792,82.71578837195374,181.08761899292853,0
M793,67.2325142417969,167.14171495671619,0
M794,69.18943459591738,171.03167694827957,0
M795,90.53152853332904,274.33900540250846,1
M796,79.60444846143345,407.03998144671107,0
M797,86.81500697372624,349.95406048607447,1
M798,80.28318376130461,139.270501217637,0
M799,80.29756139495746,209.7350963302879,1
M800,89.38283805975998,118.06601011100544,0
M801,74.83955271782627,124.84806179384651,0
M802,80.96120776940984,176.9764239207617,0
M803,75.37724711294958,122.98844327774393,0
M804,75.65503772567685,133.21641524706408,0
M805,76.90827876531361,207.22308099516056,0
M806,82.22133771633713,235.45661949357037,0
M807,75.21251378336522,232.338908385959,1
M808,92.55756125573521,233.4896865683108,1
M809,71.05392697780496,88.5328317874485,0
M810,78.13128355838641,119.53428372789136,0
M811,75.60268941725825,186.9896453359499,0
M812,94.46977884353733,306.4458482039394,1
M813,81.96554776511574,515.5629101619468,0
M814,90.31844539468635,213.98729973672968,1
M815,65.14439626963028,261.45854696867514,0
M816,82.67050265869258,82.71632723379334,0
M817,88.89630795623437,257.999259966681,1
M818,80.82283989275425,447.9210270971185,1
M819,90.65480375065351,119.29180624544213,0
M820,74.82711549899628,135.59028159435348,0
M821,94.0934744018558,278.56170802796936,1
M822,102.9889812361925,185.77484822956984,0
M823,76.37161439560342,54.11618848409039,0
M824,75.54497478599228,140.0572854942498,0
M825,94.533844771177,359.1947758918902,1
M826,95.79572145730712,157.90067673596198,0
M827,74.77139972846732,157.8315904009127,0
M828,75.79813182904142,269.89463419959725,1
M829,77.18215391139493,217.85604215662624,0
M830,66.55549488965723,153.40722174072633,0
M831,70.81348053515802,130.74142258180393,0
M832,69.95859233247933,635.4451074989629,0
M833,72.32202434895872,330.1876318095497,0
M834,79.65315112613219,233.4466168887008,1
M835,82.3421473253652,240.88010685591667,0
M836,95.50500492814076,171.58240572696178,0
M837,70.0164595926121,216.55124642366061,0
M838,89.84322398476584,162.20008898019805,1
M839,77.86011155774491,113.30204980941588,0
M840,79.50536290347567,220.81573001570024,0
M841,86.74819492166604,154.92369281144235,0
M842,68.77277978437701,226.5673403794148,0
M843,83.82409746184051,247.7887786101008,0
M844,81.66452208213056,232.52169419034095,0
M845,84.92451264008149,108.17327956651943,0
M846,82.89168643907819,146.2064430021383,0
M847,104.55300139910895,156.5070755660072,0
M848,73.62260015748684,293.52959412381847,0
M849,74.69003044998182,286.07723964264227,1
M850,73.76859473575236,123.44243977167115,0
M851,74.44522880839746,87.31022371285357,0
M852,73.62612872693482,527.6435869437954,1
M853,91.89016531107552,227.9888073283012,1
M854,94.20504247989855,80.53853676118847,0
M855,74.29253706250523,134.40228182103402,0
M856,71.67644426895771,299.54087609507434,0
M857,84.71415556386404,464.7889623310955,1
M858,74.47776955719029,427.1403037800785,1
M859,86.32931817755511,223.22323481969275,1
M860,82.029230208513,183.65670342312822,0
M861,64.84255885002769,102.3852926213447,0
M862,95.47505201330061,191.6602343786324,0
M863,97.95877673095522,110.27706537252283,0
M864,73.87211309515614,146.97069288833217,0
M865,76.12298440064016,278.4178865731131,1
M866,82.85865390724905,161.77508064358358,0
M867,83.34456789987026,156.11221961285463,0
M868,86.5854427267283,178.56849321969733,0
M869,100.1020453876635,566.1399044579342,1
M870,78.2305277250595,96.14876314196435,0
M871,72.01702755461547,211.53621145763978,1
M872,66.20680771985472,408.51420659429004,0
M873,72.69069960058081,178.29430311401939,0
M874,79.66873027126204,327.2047081709185,1
M875,97.94557863517788,83.8114255134788,0
M876,74.82388700963828,164.57801465303177,0
M877,82.23787951638899,116.90794169594383,0
M878,79.83577103927247,177.31832664077734,0
M879,91.88393273448084,179.2637948076162,0
M880,105.26932425873622,188.94488679416887,1
M881,74.6913122707968,277.15229128654994,0
M882,75.10560557481777,41.38169304906095,0
M883,90.44160877069072,131.16498675390272,1
M884,86.81891489626311,204.3153416313603,1
M885,98.46707325736034,55.967159987130565,0
M886,85.83928185325964,249.2970565641425,1
M887,76.40707909212941,129.81823252930192,0
M888,85.9065483069231,166.22779255203176,0
M889,91.08703580582907,283.33115450629373,1
M890,88.20482181197364,334.4856529092281,1
M891,85.07274031107298,253.05395600406305,1
M892,90.66674689589154,94.55627813785085,0
M893,91.69295590445672,246.84707990004227,1
M894,93.82158991037527,255.05542493080978,1
M895,86.48709887589642,230.6921620435776,1
M896,78.32881919683146,361.0253309671792,0
M897,81.46713686433323,191.47680664667143,0
M898,92.06508966508358,354.2447375836978,1
M899,71.83064329012764,353.19282649174954,1
M900,83.68673308872901,258.59904358686396,1
M901,76.0666118767264,213.21945850935631,1
M902,80.28744822934817,231.35167268256237,1
M903,92.78451862607298,399.0071073499332,1
M904,81.91099068019903,306.252394909082,0
M905,80.46436548156149,101.18056094792183,0
M906,66.40143859020081,224.13198371536285,0
M907,87.46253566027221,113.56431136113963,0
M908,86.45484181141076,127.71941601333592,0
M909,101.6325472330546,150.0986326216848,0
M910,76.92221765046999,79.00201389995303,0
M911,82.1915032766394,109.43258452639817,0
M912,82.49383683710755,370.655553729211,1
M913,95.77453279763475,127.2875991407215,0
M914,79.04704467613048,277.9215731439737,0
M915,82.7902152577034,200.28275077284832,0
M916,86.0789650971654,241.5683246655783,1
M917,81.86609123156359,246.66428582084592,0
M918,75.53566385449471,106.70047597639045,0
M919,81.94089992898307,277.11992338823586,1
M920,90.73631749859771,88.83603269392071,0
M921,69.73484700588939,124.38688027781353,0
M922,81.32969674146877,244.894727304137,0
M923,72.99879185060827,102.73248575301143,0
M924,91.95046628924842,52.31345209824978,1
M925,64.76813095216225,218.8887026896001,0
M926,74.41078152728412,70.61948116578512,0
M927,83.7721187506452,256.34649016643976,0
M928,95.65524029234341,155.9085537518926,1
M929,79.34249738927012,217.3201393319333,0
M930,74.44800473306802,215.29943302059755,0
M931,98.8115706944059,265.75499220964775,1
M932,65.51986099583756,248.44691193082582,0
M933,58.01194043379918,102.20443158337507,0
M934,84.40014450053333,160.94326570022127,0
M935,74.97945775647389,217.19168799143768,0
M936,69.78767182869287,357.3592285496132,0
M937,87.08356447299353,249.5743212197735,1
M938,82.43800713771199,342.2731687403147,0
M939,74.35921369263272,222.91708061038636,1
M940,67.19695601329106,308.8798641102618,1
M941,88.72457328280144,208.25371291183328,1
M942,86.50201177958661,302.7003354002286,1
M943,79.00824136220618,151.7042122229409,0
M944,98.46636996047665,377.45211496845445,1
M945,69.29915233673847,235.47687066337582,1
M946,64.74474829075261,79.34448948561229,0
M947,73.08091930118755,220.83389863777256,0
M948,79.54413983644503,249.97885527318658,1
M949,82.43339449322691,281.8192490010223,0
M950,77.5876394214367,441.2920594051484,0
M951,83.52055396514297,139.04966481094434,0
M952,67.48460575809555,442.74323287136735,1
M953,94.4376460407326,183.68739465617162,0
M954,79.17848821607431,121.03807601963734,0
M955,91.17295831588127,140.68366027366906,0
M956,83.42725346377703,242.67812631998197,1
M957,84.56753219153784,111.34011050710406,0
M958,85.69767280232205,153.08188592512576,0
M959,84.47708560017315,218.10173913622003,0
M960,86.42722759867544,376.0202051462677,1
M961,93.29152530132431,277.85218361689783,1
M962,81.9652116970147,187.5311841260631,0
M963,87.09003757588512,242.1312694992667,1
M964,79.10264305712774,207.42234545400103,0
M965,94.40117215449473,93.7379521004994,1
M966,73.2360769794073,408.0007639739905,0
M967,98.00940432910815,378.94255981081415,1
M968,79.59842049355656,176.34413926215498,0
M969,65.69224897881952,143.40106340294324,0
M970,81.2810441491079,94.99230313443793,0
M971,73.1894834252512,249.6497385873764,0
M972,88.40643548988724,250.45260588226316,1
M973,73.4737602069761,116.60481504952034,0
M974,75.5381656678522,208.65596228698996,1
M975,61.10459269054469,273.62526285063893,0
M976,75.47693680750923,138.20075231828224,0
M977,55.76120673371044,165.15907477181833,0
M978,64.16097176514276,164.32165823824965,0
M979,87.60414656144297,120.74111654143674,0
M980,87.85800158650832,166.92397189090445,0
M981,84.25457561784965,71.44300001238109,0
M982,70.33023856870787,159.88353106120817,0
M983,79.5228864385802,161.1701091860564,0
M984,79.96397460909432,177.48321381614582,0
M985,68.41635310807457,233.17401384522043,1
M986,95.0339830176715,90.57927286756853,0
M987,88.77362290575671,100.56850395020427,1
M988,77.79035826170336,119.05188294344158,0
M989,80.26885838994531,85.13251993937804,0
M990,82.08382807947552,246.40781299344172,0
M991,59.58265131575709,134.9753094694168,0
M992,77.52822617479403,180.33970557496144,0
M993,73.18015752002202,113.50903045921832,0
M994,69.98379990105084,151.01199014692688,0
M995,77.18899707114045,213.69966191206737,0
M996,97.97686526849523,218.904863499483,1
M997,86.4084286126701,103.02560892735954,0
M998,74.28821010217203,175.7242604667043,0
M999,85.72582781356158,114.58155666445091,0
